symbol,expiry,strike,right,days_to_expiry,price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,underlying_price,timestamp
SPY,2025-04-17,543.0,C,29,25.0,0.0,0.0,15.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342041
SPY,2025-04-17,544.0,C,29,25.85,0.0,0.0,2.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342074
SPY,2025-04-17,545.0,C,29,22.57,0.0,0.0,78.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342108
SPY,2025-04-17,546.0,C,29,22.58,0.0,0.0,4.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342141
SPY,2025-04-17,547.0,C,29,21.45,0.0,0.0,8.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342175
SPY,2025-04-17,548.0,C,29,21.34,0.0,0.0,20.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342209
SPY,2025-04-17,549.0,C,29,20.55,0.0,0.0,3.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342242
SPY,2025-04-17,550.0,C,29,19.79,0.0,0.0,767.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342276
SPY,2025-04-17,551.0,C,29,18.97,0.0,0.0,39.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342309
SPY,2025-04-17,552.0,C,29,18.23,0.0,0.0,103.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342343
SPY,2025-04-17,553.0,C,29,17.92,0.0,0.0,56.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342376
SPY,2025-04-17,554.0,C,29,16.52,0.0,0.0,168.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342411
SPY,2025-04-17,555.0,C,29,16.65,0.0,0.0,500.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342445
SPY,2025-04-17,556.0,C,29,15.66,0.0,0.0,119.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342479
SPY,2025-04-17,557.0,C,29,15.5,0.0,0.0,96.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342513
SPY,2025-04-17,558.0,C,29,14.45,0.0,0.0,259.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342547
SPY,2025-04-17,559.0,C,29,14.12,0.0,0.0,275.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342582
SPY,2025-04-17,560.0,C,29,13.6,0.0,0.0,6936.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342616
SPY,2025-04-17,561.0,C,29,12.74,0.0,0.0,1736.0,0.0,1.0000000000000003e-05,0.7,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342650
SPY,2025-04-17,562.0,C,29,12.3,0.0,0.0,1373.0,0.0,0.00196310546875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342685
SPY,2025-04-17,563.0,C,29,11.81,0.0,0.0,1114.0,0.0,0.0039162109375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342719
SPY,2025-04-17,564.0,C,29,11.2,0.0,0.0,1014.0,0.0,0.0039162109375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342754
SPY,2025-04-17,565.0,C,29,10.68,0.0,0.0,4373.0,0.0,0.007822421875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342788
SPY,2025-04-17,566.0,C,29,10.14,0.0,0.0,995.0,0.0,0.007822421875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342822
SPY,2025-04-17,567.0,C,29,9.63,0.0,0.0,903.0,0.0,0.007822421875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342857
SPY,2025-04-17,568.0,C,29,9.17,0.0,0.0,518.0,0.0,0.007822421875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342890
SPY,2025-04-17,569.0,C,29,8.62,0.0,0.0,690.0,0.0,0.015634843750000002,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342924
SPY,2025-04-17,570.0,C,29,8.1,0.0,0.0,3214.0,0.0,0.015634843750000002,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342958
